timestamp,employer,location,job_title,years_at_employer,years_of_experience,salary,signing_bonus,annual_bonus,annual_stock_bonus,gender,additional_comments
2016-12-08 11:23:00,<49-person angel-stage startup,"Portland, OR",Engineering Manager,2.0,13.0,137500.0,0.0,0.0,0.0,Male,<1% initial stock options
2016-12-13 23:10:00,Amzn,Seattle,Product Manager,2.0,5.0,92.0,17.0,20.0,6.0,Male,
2016-12-14 14:32:00,Amazon Lab126,Sunnyvale CA,PD engineering program manager,1.0,1.0,105900.0,0.0,26000.0,20000.0,Female,
2016-12-18 12:30:00,Uber,San Francisco,Data Scientist II,1.0,3.0,140000.0,0.0,100000.0,115.0,Male,
2016-12-22 21:24:00,Microsoft,Redmond,Software Developer 2,6.0,2.0,122000.0,30000.0,12200.0,1000.0,Male,
2017-01-07 17:39:00,,"Naperville, IL",Lead Developer,2.0,17.0,110000.0,1200.0,10000.0,0.0,Male,
2017-01-10 20:15:00,,"St. Louis, MO","Software, project lead",3.0,21.0,170000.0,0.0,25000.0,0.0,Male,
2017-01-10 21:28:00,A chip maker,Silicon Valley,ASIC Hardware Engineer,9.0,10.0,229000.0,30000.0,0.0,80000.0,Male,
2017-01-10 22:00:00,,San Francisco,iOS Developer,1.0,3.0,115000.0,0.0,2000.0,50000.0,Male,
2017-01-11 06:30:00,,Charleston,Front-end Engineer,1.0,3.0,72000.0,0.0,0.0,0.0,Female,
2017-01-12 05:18:00,MIT,Ma,Assoc Staff,5.0,5.0,100000.0,0.0,0.0,0.0,Male,
2017-01-19 01:26:00,,Salt Lake City,Technical Lead,1.0,6.0,130000.0,0.0,0.0,0.0,Male,
2017-02-08 22:04:00,,"Rochester, NY",Senior Software Engineer,1.0,9.0,135000.0,5000.0,20000.0,0.0,Male,
2017-03-03 06:39:00,,Poland,Ruby full-stack engineer,1.0,6.0,53000.0,0.0,0.0,0.0,Male,
2017-03-16 13:44:00,baba,"louisville,ky",developer,1.0,10.0,115000.0,5000.0,5000.0,0.0,Male,
2017-03-20 05:02:00,3q3gq3,g3q3g,34g14g34,3.0,3.0,33333.0,333.0,333.0,3333.0,Male,33
2017-03-21 06:56:00,Google,Mountain View,Software Engineer,2.0,4.0,150000.0,27000.0,30000.0,125000.0,Male,
2017-04-03 05:38:00,Amazon,Seattle,TPM L6,2.0,18.0,137.0,40.0,0.0,3.0,Male,
2017-04-13 08:23:00,,Wisconsin,Compliance Specialist,1.0,1.0,35000.0,0.0,1200.0,0.0,Male,
2017-05-09 18:06:00,Decision Resources,Boston,Analytic Lead,3.0,7.0,175000.0,0.0,25000.0,0.0,Male,
2017-06-12 11:25:00,Target Corp,"Minneapolis, MN",Sr BI Engineer,2.0,4.0,110000.0,0.0,5000.0,0.0,Male,
2017-06-12 11:35:00,,"St. Louis, MO",Software Developer,0.0,4.5,70000.0,0.0,0.0,0.0,Male,
2017-06-13 18:32:00,SBI BITS,Tokyo,Developer,2.0,9.0,78000.0,0.0,14000.0,0.0,Male,Paid in JPY
2017-06-26 16:47:00,Amazon,,IT Engineer,3.0,4.0,45000.0,0.0,5000.0,8000.0,Male,
2017-07-01 15:54:00,Twitter,Bos,Sre,1.0,1.0,115000.0,10000.0,2500.0,20000.0,Male,
2017-08-08 06:20:00,Startup,"New York, NY",Senior Software Engineer,3.0,7.0,165000.0,0.0,0.0,0.0,Male,
2017-09-05 16:13:00,,,Senior Enginer,2.0,16.0,85000.0,5000.0,2000.0,0.0,Male,
2017-10-06 07:39:00,,"Bucharest, Romania",Software Engineer,2.0,5.0,42000.0,0.0,10000.0,0.0,Male,
2017-10-16 20:34:00,Twitter,Boston,SRE II,1.0,1.0,120000.0,10.0,0.0,22500.0,Male,
2017-10-25 09:53:00,GoDaddy.com,Denver,Developer,4.0,10.0,105000.0,5000.0,0.0,0.0,Male,
2017-11-11 14:25:00,Amazon,Seattle,SDE II,3.0,3.0,135000.0,47000.0,0.0,50000.0,Male,
2017-12-26 00:13:00,Yelp,SF,Software Engineer,2.0,0.0,130000.0,0.0,0.0,75000.0,Male,
2018-01-04 06:16:00,American Airlines,Phoenix,Sr Developer,5.0,5.0,102000.0,0.0,0.0,0.0,Male,
2018-01-18 05:23:00,,Los Angeles,Senior Software Engineer,2.0,15.0,153000.0,0.0,30000.0,70000.0,Male,
2018-03-19 17:59:00,Google,Mountain View,Software Engineer TVC,2.0,8.0,160000.0,0.0,0.0,0.0,Male,
2018-05-29 14:17:00,,Victoria,Junior Software Developer,2.0,4.0,48000.0,0.0,0.0,0.0,Male,
2018-07-18 12:53:00,Compliahealth,Victoria,Software Developer,2.0,3.0,48000.0,0.0,0.0,0.0,Female,
2018-07-21 01:47:00,Bank,London,Analyst,0.0,0.0,70000.0,5000.0,5000.0,0.0,Female,
2018-07-31 12:39:00,Media consultancy,London,Software developer,1.0,4.0,80000.0,5000.0,5000.0,0.0,Male,
2018-08-28 14:04:00,Starbucks,Seattle,Engineer II,1.0,6.0,123000.0,0.0,0.0,0.0,Male,
2018-08-28 15:33:00,Microsoft,Redmond,Software Engineer 2,2.0,2.0,127000.0,10000.0,11000.0,62000.0,Male,
2018-08-28 15:39:00,Apple,Walnut Creek CA,Creative,7.0,20.0,48000.0,0.0,1000.0,2000.0,Male,
2018-08-28 15:40:00,,"Glasgow, UK",Software Engineer,1.0,3.0,43000.0,4000.0,4000.0,0.0,Male,
2018-08-28 19:27:00,,"Austin, TX",Product Manager,1.0,3.0,90000.0,0.0,0.0,0.0,Female,
2018-08-29 06:43:00,,"Baltimore, Maryland",Associate Software Engineer,1.0,2.0,71000.0,0.0,0.0,0.0,Male,
2018-09-24 09:16:00,,Austin TX,Mathematician,3.0,6.0,91000.0,15000.0,0.0,0.0,Male,
2019-05-06 07:34:00,,"Malaga, Spain",Software Developer,1.0,1.0,27000.0,0.0,0.0,2000.0,Male,
2019-11-10 13:16:00,Booking.com,Amsterdam,Developer,3.0,14.0,80000.0,3000.0,12000.0,7000.0,Male,
2020-02-06 07:26:00,Full time,Cheonan,Production plan,0.0,1.0,36000000.0,3600000.0,0.0,0.0,Male,
2020-04-23 14:17:00,Amazon,Austin,Sr PM-T,4.0,13.0,138600.0,45000.0,84000.0,84000.0,Male,
2020-05-24 20:29:00,Target,,Software Developer,1.0,2.0,100000.0,20000.0,0.0,0.0,Male,
2020-06-03 07:52:00,200 person startup,"Berlin, Germany",Product Manager,2.0,7.0,85000.0,0.0,0.0,0.0,Male,"30 days annual vacation, few & crappy perks (foosball table, ping pong table, free fruit)"
2020-08-06 22:20:00,PENSCO,Denver,Sr. Software Engineer,3.0,12.0,134000.0,0.0,12000.0,6000.0,Male,
2020-08-20 18:07:00,Liberty Mutual Insurance,"Seattle, WA",Software Engineer,1.0,1.0,96750.0,6000.0,6288.0,0.0,Female,
2020-12-02 04:48:00,Discover,Chicago,Software developer,10.0,10.0,135000.0,5000.0,10000.0,3000.0,Male,
